State, Candidate Number, Money (R$ Reais), Votes
RS , 5567 , 4887.00 , 1699
RS , 4413 , 0.00 , 558
RS , 3388 , 31747.00 , 261
RS , 5440 , 0.00 , 563
RS , 1524 , 1887.00 , 602
RS , 1525 , 41049.08 , 1361
RS , 5115 , 0.00 , 382
RS , 1255 , 6056.55 , 632
RS , 1520 , 1320189.42 , 119190
RS , 1522 , 1594243.48 , 120755
RS , 2388 , 43114.30 , 1798
RS , 1401 , 56014.82 , 2652
RS , 1588 , 29957.19 , 648
RS , 2077 , 0.00 , 390
RS , 1011 , 560087.01 , 92323
RS , 1655 , 2540.50 , 201
RS , 1234 , 1211079.63 , 31483
RS , 5002 , 5731.11 , 11763
RS , 1236 , 10265.44 , 2301
RS , 5000 , 4299.90 , 2616
RS , 1230 , 64197.81 , 6051
RS , 1100 , 640583.13 , 59923
RS , 5005 , 1800.00 , 3303
RS , 1233 , 109009.72 , 17703
RS , 1133 , 2754723.39 , 115173
RS , 1132 , 13110.00 , 1589
RS , 5009 , 3971.83 , 1304
RS , 1130 , 10160.00 , 939
RS , 1330 , 485631.73 , 55549
RS , 1125 , 600.00 , 0
RS , 4061 , 0.00 , 27
RS , 3155 , 350.00 , 269
RS , 9000 , 592.48 , 446
RS , 2055 , 0.00 , 52
RS , 1178 , 120999.82 , 14573
RS , 4545 , 2000924.69 , 119375
RS , 4544 , 817443.06 , 71794
RS , 5122 , 1200.00 , 845
RS , 5123 , 1590.79 , 1744
RS , 4055 , 0.00 , 849
RS , 4054 , 0.00 , 249
RS , 4051 , 47150.00 , 12538
RS , 4050 , 149926.66 , 13266
RS , 4420 , 4622.89 , 388
RS , 2522 , 2233807.66 , 148302
RS , 4003 , 28080.32 , 924
RS , 1720 , 1000.00 , 2237
RS , 1242 , 117211.39 , 17815
RS , 1533 , 58373.61 , 15865
RS , 1244 , 9480.00 , 1003
RS , 1530 , 86666.49 , 6634
RS , 5008 , 1800.00 , 0
RS , 1015 , 12486.90 , 746
RS , 1268 , 0.00 , 128
RS , 2830 , 2030.00 , 172
RS , 3350 , 31597.00 , 346
RS , 1227 , 0.00 , 619
RS , 2860 , 2010.00 , 159
RS , 3613 , 2629.90 , 927
RS , 1223 , 363802.29 , 7505
RS , 1222 , 54689.16 , 12758
RS , 1221 , 879168.30 , 115294
RS , 5011 , 1800.00 , 283
RS , 1340 , 0.00 , 1147
RS , 4004 , 17319.98 , 4805
RS , 5003 , 1800.00 , 152
RS , 1345 , 530158.29 , 94275
RS , 5030 , 16184.54 , 2405
RS , 1250 , 0.00 , 2932
RS , 6530 , 1825.00 , 111
RS , 3166 , 350.00 , 73
RS , 2800 , 2050.00 , 0
RS , 5133 , 10090.00 , 1045
RS , 1555 , 121568.13 , 16421
RS , 7711 , 627772.79 , 45559
RS , 1420 , 48682.37 , 31924
RS , 1423 , 393780.34 , 77017
RS , 1422 , 15524.00 , 1435
RS , 4066 , 8300.00 , 594
RS , 2833 , 2445.80 , 487
RS , 1580 , 22545.58 , 17234
RS , 1585 , 2654.00 , 807
RS , 1502 , 1792298.00 , 109864
RS , 5018 , 1800.00 , 695
RS , 1500 , 1702273.69 , 152421
RS , 1501 , 139072.88 , 16285
RS , 1390 , 0.00 , 194
RS , 1017 , 10811.75 , 393
RS , 1505 , 9040.90 , 755
RS , 7070 , 7640.38 , 3539
RS , 2360 , 26134.38 , 8475
RS , 1212 , 463966.64 , 91849
RS , 1213 , 10367.10 , 1215
RS , 1211 , 23030.00 , 1772
RS , 2811 , 4200.00 , 114
RS , 2022 , 736.50 , 1074
RS , 1214 , 6600.00 , 2362
RS , 5021 , 0.00 , 299
RS , 5020 , 8070.00 , 1564
RS , 1351 , 1325503.04 , 43787
RS , 2819 , 0.00 , 511
RS , 4060 , 3150.00 , 983
RS , 1355 , 453419.68 , 116178
RS , 3633 , 8911.86 , 696
RS , 5555 , 95000.02 , 18666
RS , 5556 , 98998.00 , 13074
RS , 4444 , 0.00 , 812
RS , 1590 , 20263.00 , 1683
RS , 3171 , 350.00 , 62
RS , 5103 , 0.00 , 61
RS , 5100 , 5.00 , 0
RS , 1127 , 45540.00 , 1455
RS , 1599 , 0.00 , 706
RS , 5107 , 250.00 , 186
RS , 5121 , 0.00 , 575
RS , 4078 , 41128.19 , 3105
RS , 1188 , 25444.02 , 1102
RS , 4527 , 10945.50 , 211
RS , 1461 , 18899.00 , 715
RS , 4077 , 3760.00 , 7578
RS , 4524 , 80674.07 , 21329
RS , 4070 , 588267.60 , 60013
RS , 5039 , 0.00 , 351
RS , 1455 , 56277.90 , 7028
RS , 1456 , 34863.35 , 1840
RS , 2027 , 0.00 , 420
RS , 2020 , 9328.00 , 20909
RS , 1452 , 41978.20 , 2551
RS , 2525 , 6333.60 , 782
RS , 1515 , 802513.41 , 151406
RS , 2350 , 0.00 , 277
RS , 1516 , 1154.00 , 1999
RS , 1511 , 3527.00 , 2438
RS , 1510 , 460542.63 , 103006
RS , 4080 , 510712.96 , 60523
RS , 2815 , 2000.00 , 58
RS , 1166 , 1462645.28 , 132202
RS , 5080 , 1800.00 , 93
RS , 5111 , 2000.00 , 249
RS , 5112 , 0.00 , 1216
RS , 4088 , 0.00 , 405
RS , 4512 , 7150.00 , 1601
RS , 1200 , 1354345.25 , 90917
RS , 3131 , 980.00 , 529
RS , 4455 , 1044.50 , 205
RS , 5055 , 5060.50 , 3610
RS , 5057 , 1808.40 , 1543
RS , 5050 , 12795.62 , 5806
RS , 5051 , 1800.00 , 334
RS , 2345 , 12183.46 , 2200
RS , 6556 , 12929.88 , 1973
RS , 5199 , 0.00 , 162
RS , 2813 , 3200.00 , 0
RS , 4000 , 19031.04 , 6400
RS , 1190 , 14753.58 , 18613
RS , 4511 , 9652.70 , 2640
RS , 5454 , 15542.35 , 2634
RS , 1611 , 4126.60 , 468
RS , 1111 , 737510.95 , 115131
RS , 1569 , 1724.00 , 396
RS , 1445 , 27556.01 , 4158
RS , 1112 , 2906256.84 , 81503
RS , 1117 , 14103.77 , 422
RS , 2030 , 0.00 , 598
RS , 1560 , 34450.91 , 8274
RS , 1118 , 0.00 , 643
RS , 1562 , 55276.78 , 0
RS , 1566 , 238849.98 , 17749
RS , 1477 , 26538.00 , 7373
RS , 1177 , 83590.00 , 10261
RS , 6554 , 377068.67 , 29237
RS , 1119 , 9800.00 , 1095
RS , 2877 , 2020.00 , 52
RS , 1408 , 14085.75 , 552
RS , 1171 , 12500.00 , 1325
RS , 5099 , 2107.20 , 1055
RS , 5168 , 0.00 , 294
RS , 5025 , 1800.00 , 186
RS , 4099 , 18199.99 , 5097
RS , 2814 , 2132.50 , 336
RS , 1277 , 77821.24 , 3928
RS , 4505 , 12237.80 , 1328
RS , 5012 , 1800.00 , 992
RS , 1199 , 92414.80 , 25491
RS , 4500 , 5571.00 , 2507
RS , 5044 , 3358.70 , 283
RS , 4509 , 97582.19 , 15920
RS , 5040 , 1800.00 , 774
RS , 2121 , 0.00 , 878
RS , 4399 , 300.00 , 747
RS , 4019 , 9326.99 , 772
RS , 4018 , 98601.50 , 3214
RS , 6543 , 0.00 , 28
RS , 6541 , 2420.33 , 435
RS , 1600 , 8207.83 , 1243
RS , 4010 , 74216.08 , 31606
RS , 1288 , 3088.39 , 448
RS , 4015 , 0.00 , 8669
RS , 4014 , 107689.94 , 18770
RS , 1616 , 12332.40 , 11096
RS , 2000 , 0.00 , 422
RS , 1578 , 15997.50 , 8342
RS , 2007 , 0.00 , 1110
RS , 4513 , 8650.00 , 685
RS , 4567 , 44625.05 , 2867
RS , 1570 , 6564.00 , 1317
RS , 1577 , 218397.71 , 40503
RS , 2209 , 200.00 , 74
SC , 1300 , 227824.01 , 22675
SC , 1301 , 364403.23 , 16035
SC , 1144 , 7160.00 , 1110
SC , 4022 , 2555.00 , 791
SC , 4020 , 9311.73 , 4932
SC , 4577 , 179793.63 , 52757
SC , 4007 , 7973.90 , 1436
SC , 5076 , 2950.00 , 14371
SC , 4474 , 3390.28 , 227
SC , 5500 , 7500.00 , 1557
SC , 2323 , 373176.79 , 78607
SC , 1111 , 398528.83 , 0
SC , 1545 , 200.00 , 472
SC , 5588 , 617749.95 , 132349
SC , 1370 , 30104.99 , 15928
SC , 1377 , 6059.00 , 517
SC , 2012 , 2000.00 , 0
SC , 1315 , 29378.25 , 6110
SC , 1314 , 32467.82 , 15939
SC , 1313 , 1985544.91 , 112366
SC , 1312 , 331627.77 , 37167
SC , 1310 , 48900.55 , 5931
SC , 4424 , 0.00 , 90
SC , 3333 , 5214.00 , 2785
SC , 3131 , 38171.05 , 2596
SC , 4566 , 11435.05 , 2359
SC , 5510 , 1185970.99 , 110777
SC , 5515 , 0.00 , 288
SC , 4488 , 0.00 , 249
SC , 1555 , 200.00 , 0
SC , 6565 , 1087842.04 , 87954
SC , 4407 , 0.00 , 1233
SC , 4400 , 0.00 , 300
SC , 4404 , 3792.00 , 2377
SC , 1414 , 101583.52 , 2763
SC , 5010 , 998.50 , 1996
SC , 1320 , 311108.60 , 12336
SC , 2828 , 0.00 , 362
SC , 4555 , 63750.00 , 4900
SC , 4045 , 924698.19 , 50790
SC , 4040 , 377774.99 , 51494
SC , 3380 , 0.00 , 790
SC , 4412 , 205.13 , 0
SC , 4411 , 100.00 , 457
SC , 4410 , 205.13 , 1625
SC , 1522 , 200.00 , 0
SC , 1102 , 7731.05 , 980
SC , 1010 , 385942.05 , 24884
SC , 1234 , 227430.94 , 13561
SC , 2525 , 148974.00 , 5815
SC , 5000 , 114.50 , 2432
SC , 5005 , 4990.00 , 6155
SC , 1133 , 1370332.05 , 229668
SC , 1131 , 0.00 , 1228
SC , 1130 , 15303.04 , 2401
SC , 1331 , 33443.43 , 4631
SC , 1330 , 153123.29 , 10192
SC , 1333 , 395426.77 , 35455
SC , 1616 , 2348.47 , 3908
SC , 5599 , 1112059.88 , 63964
SC , 3312 , 154.40 , 589
SC , 4545 , 561356.37 , 135042
SC , 2577 , 1101160.10 , 69645
SC , 5571 , 45560.68 , 2474
SC , 1001 , 52500.03 , 2705
SC , 1322 , 14145.30 , 3893
SC , 5030 , 114.50 , 401
SC , 7799 , 0.00 , 4783
SC , 4433 , 0.00 , 204
SC , 4343 , 919041.51 , 6315
SC , 7013 , 100.00 , 782
SC , 1583 , 200.00 , 53
SC , 5544 , 0.00 , 0
SC , 4533 , 2800.00 , 1359
SC , 1501 , 7700.00 , 3342
SC , 1505 , 227278.00 , 15730
SC , 1509 , 1795659.99 , 105303
SC , 1212 , 24488.70 , 10120
SC , 5020 , 114.50 , 2673
SC , 1350 , 839750.97 , 135439
SC , 1356 , 17969.22 , 468
SC , 5555 , 1631541.97 , 221409
SC , 4444 , 205.13 , 1669
SC , 7000 , 17512.87 , 15864
SC , 7002 , 0.00 , 103
SC , 4077 , 10500.00 , 1301
SC , 4523 , 11232.69 , 6236
SC , 4522 , 208985.91 , 0
SC , 4520 , 36914.05 , 13191
SC , 1105 , 1704577.09 , 123770
SC , 2020 , 172114.47 , 15308
SC , 1515 , 1914843.09 , 102633
SC , 1516 , 619891.00 , 115431
SC , 2510 , 598581.56 , 46518
SC , 1510 , 891906.82 , 137784
SC , 2733 , 0.00 , 1777
SC , 3636 , 35059.87 , 1668
SC , 4450 , 205.13 , 194
SC , 4456 , 205.13 , 339
SC , 7060 , 1495.20 , 355
SC , 5050 , 114.50 , 937
SC , 2345 , 0.00 , 2164
SC , 1055 , 110970.00 , 2583
SC , 4000 , 38230.27 , 2449
SC , 1190 , 34965.00 , 3809
SC , 4510 , 13147.85 , 3769
SC , 7077 , 7263.87 , 4465
SC , 7070 , 1000.04 , 651
SC , 2223 , 1458259.90 , 140839
SC , 4515 , 188526.55 , 9890
SC , 7777 , 521327.95 , 36343
SC , 1444 , 0.00 , 392
SC , 1560 , 1166541.70 , 110436
SC , 4599 , 0.00 , 2939
SC , 1567 , 7700.00 , 2042
SC , 3355 , 0.00 , 885
SC , 3354 , 0.00 , 227
SC , 4500 , 2604.64 , 1657
SC , 4466 , 4852.13 , 329
SC , 2121 , 2959.55 , 858
SC , 1919 , 8200.00 , 2439
SC , 4018 , 12255.95 , 9401
SC , 5412 , 1200.00 , 605
SC , 1978 , 8000.00 , 319
SC , 4015 , 5000.00 , 1349
SC , 1606 , 2993.47 , 2974
SC , 1367 , 43281.52 , 6820
SC , 5085 , 114.50 , 0
SC , 4513 , 0.00 , 695
SC , 1570 , 1971979.59 , 195942
SC , 7040 , 0.00 , 147
SE , 2815 , 10842.86 , 918
SE , 3370 , 600.00 , 40
SE , 5177 , 0.00 , 161
SE , 5110 , 700.00 , 2503
SE , 2868 , 11592.86 , 190
SE , 6599 , 200.00 , 13
SE , 1122 , 18503.75 , 846
SE , 9090 , 163480.00 , 48050
SE , 5030 , 600.00 , 126
SE , 5455 , 1724.00 , 0
SE , 4412 , 5000.00 , 0
SE , 5000 , 600.00 , 695
SE , 2828 , 2976.80 , 0
SE , 9013 , 7400.00 , 2149
SE , 2802 , 10842.86 , 594
SE , 2800 , 13036.66 , 742
SE , 4555 , 73473.75 , 5135
SE , 4343 , 2200.00 , 1014
SE , 5051 , 2633.33 , 1151
SE , 2822 , 0.00 , 37
SE , 1011 , 3500.00 , 85
SE , 2323 , 39742.65 , 4548
SE , 4344 , 22743.06 , 608
SE , 1717 , 1448.00 , 112
SE , 5005 , 3708.00 , 1345
SE , 5412 , 1724.00 , 339
SE , 3333 , 17303.75 , 1098
SE , 5515 , 4755.40 , 1942
SE , 5566 , 34716.83 , 5551
SE , 5454 , 1724.00 , 373
SE , 1579 , 0.00 , 498
SE , 5456 , 1724.00 , 22
SE , 3345 , 17017.90 , 120
SE , 7777 , 1439635.68 , 84198
SE , 2151 , 0.00 , 601
SE , 2111 , 0.00 , 281
SE , 1010 , 328041.28 , 53455
SE , 2844 , 2750.00 , 80
SE , 2500 , 26323.75 , 532
SE , 1234 , 10730.00 , 2250
SE , 2200 , 600.00 , 139
SE , 5001 , 1598.40 , 101
SE , 1211 , 0.00 , 126
SE , 1313 , 493726.94 , 40814
SE , 5060 , 6953.47 , 1363
SE , 1311 , 306210.06 , 52959
SE , 1616 , 49876.39 , 15193
SE , 4044 , 1448.00 , 0
SE , 1330 , 76440.91 , 9575
SE , 3355 , 600.00 , 27
SE , 3356 , 19253.73 , 947
SE , 3131 , 22141.02 , 494
SE , 4500 , 26159.30 , 3083
SE , 3311 , 2000.00 , 278
SE , 4040 , 563651.22 , 68199
SE , 3366 , 17017.90 , 0
SE , 4545 , 118053.45 , 28237
SE , 3300 , 14634.70 , 756
SE , 2340 , 200.00 , 0
SE , 2121 , 0.00 , 204
SE , 5555 , 324968.48 , 83401
SE , 1555 , 13290.00 , 1569
SE , 7700 , 0.00 , 415
SE , 3377 , 600.00 , 0
SE , 1414 , 79196.90 , 131236
SE , 2233 , 263250.20 , 28516
SE , 6510 , 1281323.60 , 36570
SE , 2311 , 8000.00 , 1710
SE , 1212 , 11913.41 , 1621
SE , 5090 , 5668.67 , 431
SE , 2000 , 688138.99 , 71523
SE , 2020 , 5000.00 , 0
SE , 1100 , 18536.40 , 1874
SE , 1515 , 730900.59 , 80895
SE , 4567 , 17021.69 , 5791
SE , 5050 , 1096.00 , 2094
SE , 1390 , 129609.00 , 36966
SE , 2510 , 461230.27 , 44263
SE , 2888 , 10940.86 , 426
SE , 1369 , 2650.00 , 113
TO , 5010 , 900.00 , 218
TO , 4301 , 1285082.93 , 21466
TO , 4300 , 11200.00 , 527
TO , 1145 , 1067266.20 , 42935
TO , 5033 , 9891.72 , 615
TO , 5030 , 600.00 , 0
TO , 2777 , 3214.68 , 462
TO , 2737 , 0.00 , 67
TO , 2828 , 0.00 , 806
TO , 3111 , 12043.48 , 430
TO , 5050 , 0.00 , 73
TO , 4477 , 27034.12 , 589
TO , 2525 , 394155.45 , 37323
TO , 7777 , 99924.61 , 10685
TO , 4040 , 1245720.16 , 51069
TO , 7775 , 21705.29 , 325
TO , 1111 , 2260098.88 , 36397
TO , 1500 , 861690.51 , 53452
TO , 1900 , 1871.56 , 455
TO , 2014 , 152021.04 , 29663
TO , 1010 , 759667.55 , 46119
TO , 2707 , 667.40 , 223
TO , 2323 , 31687.99 , 613
TO , 5000 , 0.00 , 289
TO , 1313 , 650332.69 , 13065
TO , 2580 , 778330.80 , 41802
TO , 4099 , 287938.59 , 6391
TO , 2277 , 509883.71 , 7638
TO , 2728 , 3258.48 , 200
TO , 3333 , 4077.77 , 366
TO , 7788 , 16988.15 , 267
TO , 7789 , 23887.39 , 845
TO , 3171 , 14648.82 , 7576
TO , 5510 , 2489032.79 , 62859
TO , 5044 , 1230.00 , 205
TO , 4377 , 8014.20 , 1169
TO , 3300 , 5892.37 , 783
TO , 2121 , 3592.00 , 442
TO , 2212 , 6482.29 , 180
TO , 4055 , 4895.77 , 192
TO , 7723 , 15732.39 , 599
TO , 1414 , 187996.01 , 0
TO , 2788 , 250.00 , 250
TO , 1720 , 23748.19 , 1786
TO , 1515 , 527172.40 , 44739
TO , 2255 , 550636.90 , 25535
TO , 1570 , 350943.82 , 43270
TO , 1511 , 908276.00 , 75934
SP , 3699 , 7645.00 , 0
SP , 2302 , 0.00 , 308
SP , 9070 , 83477.24 , 9974
SP , 1200 , 1008240.85 , 179196
SP , 4413 , 1767.50 , 282
SP , 4336 , 455021.99 , 109591
SP , 4301 , 119569.95 , 0
SP , 5561 , 10326.89 , 377
SP , 4026 , 6890.00 , 2398
SP , 4448 , 497.30 , 284
SP , 4024 , 0.00 , 250
SP , 4025 , 0.00 , 1991
SP , 4023 , 6284.60 , 0
SP , 4020 , 2300.01 , 1849
SP , 7000 , 2377.40 , 1272
SP , 2100 , 1062.00 , 1849
SP , 4028 , 7507.46 , 3260
SP , 3197 , 859.00 , 456
SP , 1544 , 16887.47 , 1285
SP , 2030 , 0.00 , 351
SP , 1257 , 527.50 , 261
SP , 2170 , 0.00 , 0
SP , 1944 , 400.00 , 0
SP , 2500 , 1826073.49 , 178771
SP , 1527 , 0.00 , 229
SP , 1441 , 93963.24 , 6469
SP , 7030 , 19159.14 , 5491
SP , 2051 , 1707.27 , 0
SP , 2066 , 0.00 , 310
SP , 1909 , 2650.00 , 739
SP , 2858 , 4647.93 , 264
SP , 5532 , 28451.62 , 4443
SP , 1260 , 3000.00 , 0
SP , 1522 , 3476.11 , 0
SP , 1622 , 642.63 , 112
SP , 2851 , 3477.03 , 120
SP , 2919 , 0.00 , 171
SP , 2853 , 14200.00 , 512
SP , 1398 , 4701359.59 , 111301
SP , 2855 , 1433.75 , 421
SP , 2854 , 747.92 , 402
SP , 3333 , 2749.00 , 2943
SP , 3332 , 10247.03 , 503
SP , 1492 , 0.00 , 530
SP , 1493 , 1677.80 , 300
SP , 1494 , 60367.61 , 4694
SP , 1495 , 9815.61 , 195
SP , 1496 , 0.00 , 671
SP , 1497 , 5500.01 , 2142
SP , 1498 , 120821.96 , 11604
SP , 1499 , 11989.40 , 1247
SP , 3339 , 3388.00 , 312
SP , 1524 , 0.00 , 573
SP , 5057 , 14850.00 , 1069
SP , 7731 , 2842.65 , 54
SP , 4084 , 0.00 , 2523
SP , 4078 , 16383.96 , 1873
SP , 1069 , 2337.22 , 522
SP , 1068 , 4182.67 , 121
SP , 1567 , 333137.29 , 12114
SP , 4027 , 3051.98 , 321
SP , 1061 , 40323.54 , 2107
SP , 7737 , 9345.53 , 824
SP , 1063 , 4663.78 , 200
SP , 1062 , 2816.00 , 511
SP , 2312 , 65763.26 , 13958
SP , 1064 , 4650.62 , 252
SP , 1067 , 0.00 , 303
SP , 1066 , 76649.86 , 6275
SP , 4573 , 77143.52 , 0
SP , 4477 , 22891.89 , 14936
SP , 1258 , 25801.00 , 1454
SP , 1669 , 515.88 , 79
SP , 4074 , 7304.46 , 726
SP , 1907 , 3850.00 , 606
SP , 1543 , 16888.22 , 905
SP , 1661 , 515.88 , 126
SP , 4575 , 6779.90 , 2612
SP , 1087 , 5928.40 , 644
SP , 4328 , 81889.75 , 5131
SP , 1085 , 130297.59 , 80643
SP , 1084 , 4428.00 , 57
SP , 1083 , 19777.39 , 848
SP , 1082 , 18712.40 , 848
SP , 1081 , 0.00 , 284
SP , 1080 , 245873.09 , 30315
SP , 1120 , 131821.63 , 16672
SP , 4320 , 3955.00 , 2001
SP , 4323 , 110079.16 , 8500
SP , 4322 , 12115.20 , 4149
SP , 4325 , 1370.00 , 453
SP , 4324 , 5699.30 , 1329
SP , 4327 , 2000.02 , 177
SP , 4326 , 7090.00 , 3339
SP , 3140 , 150.00 , 742
SP , 3141 , 3274.31 , 1250
SP , 3678 , 28214.50 , 1439
SP , 3143 , 33057.73 , 4097
SP , 3144 , 53431.08 , 1445
SP , 3145 , 2975.10 , 948
SP , 3655 , 707.50 , 158
SP , 4556 , 120644.44 , 33724
SP , 3149 , 593.00 , 653
SP , 1365 , 96531.65 , 5507
SP , 4555 , 205656.17 , 20568
SP , 4553 , 16776.15 , 2298
SP , 2822 , 1505.57 , 244
SP , 2823 , 400.92 , 240
SP , 1078 , 144899.25 , 130516
SP , 2027 , 4485.87 , 0
SP , 2547 , 26384.06 , 0
SP , 1455 , 49558.40 , 2271
SP , 1490 , 6745.35 , 2761
SP , 1369 , 1248971.62 , 60808
SP , 3388 , 4538.50 , 1492
SP , 1409 , 0.00 , 184
SP , 1408 , 21540.12 , 1390
SP , 1018 , 67823.86 , 14984
SP , 1019 , 12289.46 , 444
SP , 1403 , 6553.16 , 594
SP , 1015 , 0.00 , 1134
SP , 1016 , 5307.60 , 645
SP , 1017 , 3197.24 , 360
SP , 1407 , 7339.20 , 578
SP , 1406 , 1620.00 , 223
SP , 1405 , 3505.40 , 1219
SP , 1013 , 6640.50 , 771
SP , 5003 , 0.00 , 0
SP , 1025 , 23665.44 , 1242
SP , 1236 , 6183.00 , 0
SP , 5000 , 933.13 , 2418
SP , 1230 , 4013.89 , 1101
SP , 1452 , 1925113.10 , 112940
SP , 1232 , 412.50 , 545
SP , 5004 , 7078.50 , 535
SP , 2763 , 2520.30 , 2261
SP , 1334 , 14747.69 , 2351
SP , 1337 , 60122.88 , 4820
SP , 5008 , 17035.20 , 1337
SP , 2767 , 0.00 , 41
SP , 1330 , 110955.56 , 6224
SP , 1333 , 25480.00 , 6016
SP , 2764 , 3000.00 , 1038
SP , 1545 , 15589.27 , 0
SP , 4358 , 0.00 , 135
SP , 1370 , 6243913.70 , 138286
SP , 2515 , 28628.95 , 15111
SP , 4354 , 496.38 , 179
SP , 4355 , 452625.00 , 29089
SP , 4356 , 8186.40 , 2424
SP , 4350 , 0.00 , 0
SP , 4351 , 23994.87 , 799
SP , 4352 , 0.00 , 0
SP , 4353 , 74204.00 , 26324
SP , 7706 , 2842.65 , 86
SP , 7707 , 17630.50 , 1077
SP , 4428 , 312.50 , 394
SP , 2045 , 184773.49 , 12979
SP , 7702 , 2842.65 , 55
SP , 1003 , 25672.42 , 701
SP , 2040 , 3931.95 , 1026
SP , 2041 , 0.00 , 258
SP , 5577 , 11008.27 , 1984
SP , 1511 , 51275.74 , 2389
SP , 4420 , 5420.00 , 2416
SP , 4421 , 312.50 , 307
SP , 4427 , 312.50 , 215
SP , 5571 , 0.00 , 120
SP , 4425 , 1859.90 , 0
SP , 1241 , 10794.39 , 492
SP , 1240 , 9916.89 , 273
SP , 1535 , 18799.88 , 171
SP , 1534 , 20394.50 , 443
SP , 1245 , 44565.52 , 4301
SP , 1532 , 15118.34 , 6239
SP , 1531 , 0.00 , 588
SP , 1530 , 70928.16 , 2123
SP , 1249 , 4383.89 , 337
SP , 1248 , 527.50 , 121
SP , 1448 , 0.00 , 651
SP , 2166 , 0.00 , 181
SP , 7733 , 105254.95 , 2074
SP , 1539 , 20815.34 , 325
SP , 7741 , 0.00 , 1283
SP , 2734 , 2951.50 , 162
SP , 3155 , 2055.00 , 6574
SP , 2735 , 0.00 , 410
SP , 4540 , 1960707.49 , 175310
SP , 2838 , 300.92 , 21
SP , 2736 , 3106.64 , 0
SP , 1213 , 131120.42 , 16928
SP , 1244 , 23390.29 , 3646
SP , 1900 , 0.00 , 630
SP , 2266 , 5462.80 , 460
SP , 3312 , 2086.00 , 522
SP , 5138 , 1448.00 , 3047
SP , 3165 , 593.00 , 323
SP , 5111 , 533483.38 , 15757
SP , 5134 , 1224.00 , 249
SP , 5133 , 15480.01 , 9297
SP , 5132 , 454.40 , 2162
SP , 5131 , 10166.40 , 992
SP , 5130 , 9260.00 , 1652
SP , 5127 , 714.50 , 208
SP , 4545 , 4431336.56 , 254051
SP , 4087 , 18359.46 , 1507
SP , 4544 , 2572493.53 , 113949
SP , 2869 , 400.93 , 83
SP , 1469 , 5047.40 , 541
SP , 7747 , 366535.68 , 38808
SP , 4077 , 72012.83 , 43707
SP , 1000 , 1956049.30 , 1524361
SP , 2788 , 3139.50 , 752
SP , 1111 , 1175560.93 , 250296
SP , 1434 , 2563009.77 , 112711
SP , 7008 , 3227.40 , 112
SP , 2812 , 1320.73 , 691
SP , 2063 , 925976.87 , 38163
SP , 2245 , 497075.35 , 3334
SP , 9024 , 0.00 , 11
SP , 7002 , 1177.40 , 163
SP , 1353 , 1844860.61 , 101196
SP , 1990 , 7250.27 , 712
SP , 5180 , 60000.00 , 1268
SP , 1466 , 14449.35 , 2909
SP , 4079 , 8687.81 , 3237
SP , 5187 , 745.00 , 1369
SP , 5185 , 180.00 , 0
SP , 1999 , 22594.60 , 3339
SP , 1998 , 0.00 , 81
SP , 5188 , 2425.00 , 816
SP , 4076 , 0.00 , 161
SP , 4071 , 0.00 , 0
SP , 4070 , 874029.93 , 50257
SP , 4073 , 0.00 , 126
SP , 1460 , 12367.70 , 0
SP , 2199 , 0.00 , 536
SP , 3160 , 24349.40 , 3262
SP , 1023 , 143396.89 , 22097
SP , 2525 , 2833320.42 , 336151
SP , 1554 , 16967.84 , 1045
SP , 5059 , 661.95 , 105
SP , 1317 , 79568.29 , 0
SP , 2862 , 1300.93 , 2058
SP , 2867 , 402.91 , 595
SP , 3637 , 145.00 , 322
SP , 1440 , 10479.70 , 1816
SP , 3635 , 580.00 , 157
SP , 3632 , 0.00 , 278
SP , 5067 , 8890.00 , 1911
SP , 3631 , 1310.00 , 135
SP , 2212 , 112617.00 , 5489
SP , 1314 , 291435.39 , 9051
SP , 4360 , 12390.25 , 8619
SP , 1432 , 300.00 , 0
SP , 2551 , 10709.46 , 960
SP , 5061 , 748.75 , 585
SP , 1351 , 122124.08 , 10549
SP , 3123 , 13943.25 , 2482
SP , 1199 , 38368.39 , 5626
SP , 1051 , 232235.97 , 3795
SP , 1052 , 0.00 , 90
SP , 1053 , 11383.24 , 2520
SP , 1054 , 11326.00 , 564
SP , 1055 , 15284.46 , 3445
SP , 2343 , 1187659.62 , 164760
SP , 1518 , 11203.55 , 191
SP , 1058 , 4575.20 , 1715
SP , 5451 , 5200.00 , 973
SP , 2702 , 0.00 , 351
SP , 2225 , 3758.00 , 909
SP , 7070 , 475617.87 , 15190
SP , 3347 , 1967.00 , 45
SP , 2220 , 180304.76 , 11724
SP , 2704 , 1331.50 , 207
SP , 1757 , 0.00 , 678
SP , 1755 , 3716.75 , 325
SP , 1368 , 1624408.74 , 54904
SP , 1791 , 2002.55 , 6
SP , 1750 , 2002.55 , 0
SP , 4310 , 54435.69 , 3868
SP , 4311 , 399087.84 , 59362
SP , 4312 , 20610.02 , 1759
SP , 4313 , 73621.50 , 2044
SP , 4314 , 3868.00 , 1254
SP , 1378 , 0.00 , 5718
SP , 4316 , 98298.20 , 4530
SP , 1170 , 451631.51 , 59435
SP , 4318 , 5316.54 , 1063
SP , 4319 , 3955.00 , 2618
SP , 1379 , 89353.50 , 780
SP , 1178 , 100029.97 , 604
SP , 5533 , 2198448.46 , 113547
SP , 4504 , 200.00 , 2107
